reviewId,region,category,asin,date,rating,title,review_text,initialTime
R2ENXX14AZPMXZ,the United States,Mattress Toppers,B07WHDVY6B,2021-06-27,5,Love them!," i have bought this for all the beds in our camper and i swear i sleep better in the camper than i do at home. i have bought all my kids one for their beds and i¡¯ve decided to buy another one for my own bed. love them! the ones in the camper, we have had for over a year now and they are still holding their shape and no smell!! ",2021-07-04
R2Y9KZKQT2XKK,the United States,Sofas & Couches,B08BN8HSG2,2021-07-08,5,Merchandise as advertised., delivered on time. instructions were easy to follow. the futon is comfortable. ,2021-07-12
R360W9A6I9GN92,the United States,Sofas & Couches,B08T1ZFSK1,2021-06-02,5,Cheap and durable," for what it cost, it worked really nice in a rental property. ",2021-06-06
R3CNCE8A1MW843,the United States,Sofas & Couches,B0792J9FFZ,2021-06-27,5,Elegant Chair, i loved how it looked at my tea room. it made my tea room elegant. ,2021-07-04
R3IDLD7ZDBCXTL,the United States,Sofas & Couches,B092VSJBSH,2021-06-14,5,Just bought, seems ok... the legs are hard to for that iys playing with switching legs to hv it fit the right way. other than this the couch os very nice. easy to put right ,2021-06-21
R3L7YW28INR8S3,the United States,Sofas & Couches,B08HRX83XB,2021-06-26,4,"Beautiful couch, not much cushion. And the arms don't like to hold."," couch didn't take too long to assemble, the real pain is the arms. doesn't take too much weight to make the screws come loose on them. for my first couch is say it's quite comfortable but a bit firm, i wish it had a bit more cushion. ",2021-07-04
R42I8HO7BZVKN,the United States,Bed Frames,B074QWVHDJ,2021-06-02,5,Sturdy and Well Worth It," so easy to assemble, and very sturdy. nice open space underneath for a bunch of storage, even with the support legs. great height, just all around a great bed frame. only draw back is that you can't affix a head or footboard to it without drilling your own holes ",2021-06-04
R6OHINYPJOL0V,the United States,Mattresses,B08PK8W5VY,2021-06-15,5,Easy to setup, great comfort for price. easy set up. just bring box to bed and open. pops right out and straightened instantly ,2021-06-20
RH68AJQDGIJ1Z,the United States,Beds,B07FD3Z753,2021-07-04,5,Love this bed., i love this bed. besides the fact that the screws were mis labeled. but i just matched the screw to the picture in the instructions. bed is beautiful and sturdy. pleasantly surprised as to how big the drawers are. definitely a good purchase for the price. ,2021-07-11
RNZEZYDDYANHP,the United States,Sofas & Couches,B08DNGR3VM,2021-07-09,5,Worth it, wow. i bought this to be a spare area in my extra room. its out the way enough when not folded out.also its pretty comfortable to lay on as long as you like a firm seat. ,2021-07-12
ROXRO6L65XRH3,the United States,Mattress Toppers,B08F3BM6J8,2021-07-08,5,Comfortable and seems well made," comfortable, as described, seems well made. follow the package directions for ¡°airing¡± and you¡¯ll be sleeping on a cloud 2 days after delivery. this topper definitely adds a needed layer of softness to a firm bed. ",2021-07-11
RPUQ1CJK90DVY,the United States,Beds,B01JAY0PZ6,2021-06-23,2,"Thin, scraped together", super thin and seemed to small. arms had no support as made up of tiny scapes of foam. seemed like cutting floor foam bits in arm pillow. bed is thin egg creations. fabric is super thin. worried dog nail could easily rip it. right out of box. going back ,2021-06-27
R1RZ3WLHPS2BSD,the United States,Mattress Toppers,B07PXBN9YQ,2021-06-15,5,Well worth the money/ near instant relief," i bought to add height to my l*ll mattressit feels so good, slept like a baby ",2021-06-21
R1YNM5FZSPETCK,the United States,Mattress Toppers,B08FJBK1L4,2021-06-30,5,Good Quality and comfort, bought to put on a crappy mattress. my dog is recovering from surgery and i needed to sleep by him. so i got this hoping it would help make a uncomfortable twin mattress tolerable. and it's been fantastic. i'll probably buy one for my normal bed ,2021-07-05
R1ZVPWMHGA2G0U,the United States,Mattress Toppers,B089GYRM5Y,2021-07-13,1,COMPLETE DISGUSTING NIGHTMARE!," i got my package tonight, and made the mistake of opening it up on my bed and without glasses on. trusting its a ""new product"". as soon as opened the sealed bag i got a musty odor. im blind as a bat, so i grabbed my glasses to inspect and to my horror the cover had mold/mildew stains all over. come on, step up the quality control chopinmoon! this is unacceptable, not to mention a health hazard. ",2021-07-18
R26RDXXUW9XK17,the United States,Beds,B08KSC5717,2021-06-16,5,Awesome!," we bought the full over full version of this bunk bed for our 4 and 6 year old boys. they¡¯d been having a hard time staying asleep in their own room and basically were still co-sleeping. wanting privacy and good night¡¯s rest for ourselves led us to the bunk bed solution. and guess what!?! it actually worked! those two have slept in that bunk bed every single night since we put it together and have not bothered us since. it honestly feels like a miracle and we¡¯re so well rested now. ??. aside from being ecstatic that the kids finally sleep in their own beds, this bunk bed house is pretty amazing. it looks high end, is very sturdy, and wasn¡¯t too difficult to assemble. we did modify it a little bit by placing some thin plywood over the top bunk wood planks that hold the mattress. this is because we used a 7 inch foam mattress for the top so that the mattress wouldn¡¯t be taller than the side wall/railing. i was worried the foam mattress wouldn¡¯t be as sturdy on the planks alone. i do have to say i am a little worried about my kids on the top bunk because they still move around a lot while sleeping. we may add a bar or two for safety at one end of the bed as a precaution, but i¡¯m not sure that¡¯s necessary. i definitely recommend this bunk bed for those who want to bribe their kids to sleep in their own beds. ",2021-06-21
R2J7DYON6EU864,the United States,Beds,B0859PQ4VL,2021-06-21,1,Poor quality, the product came with a lot of dents and very poor quality. ,2021-06-27
R2P7SK630H7SE7,the United States,Beds,B01M580E2K,2021-07-08,4,Love it, it had a small hold in the bac but all parts was there and halfway but together. it was still really nice . ,2021-07-11
R2TJB6LWLBR2ZH,the United States,Mattresses,B07GBJPBSN,2021-06-17,5,perfect fit and comfort, bought this for my babies pack and play for if we needed it to travel but this padding has her sleeping better inside her pack and play. its very comfortable and comes with a storage bag for travel or if you would like to put it away. ,2021-06-21
R30IJF304CW5WL,the United States,Box Springs,B00NPVCPRM,2021-06-12,5,Just what I needed, we bought a new sleep number bed but still wanted to use the old mattress. instead of paying over $500 for a sleep number foundation i bought this. was able to assble it by myself and it's very sturdy. ,2021-06-14
R318XWRXP3ZTEL,the United States,Bed Frames,B074Q4Z46S,2021-06-15,5,Good for people who like low height bed, ordered for my sister who likes low height bed. she likes it so no complaints. ,2021-06-20
R33T13DK2G4WBF,the United States,Mattresses,B077KHHG7K,2021-07-08,4,Not as firm as stated for less rise," great wedge, except it isn¡¯t as firm as needed to keep the rise! ",2021-07-18
R372PU37BDLXD9,the United States,Mattress Toppers,B07S74P4S5,2021-07-02,5,Comfortable, to put on my mattress ,2021-07-04
R37BU8N4ALE5YH,the United States,Beds,B08HYRK51W,2021-07-14,5,Would recommend it!, very sturdy and modern looking. just a reminder it does it low to the floor where you can¡¯t put anything under your bed. ,2021-07-18
R3813CZJQFBUYL,the United States,Mattress Toppers,B07MY1YW3Q,2021-07-04,4,Comfortable, just enough to make a guest room bed more comfortable. ,2021-07-11
R3D61SXXWQE1A4,the United States,Mattresses,B07BTRDGRM,2021-07-06,5,Very comfy," waited to write this review, one of the nicest mattresses i've bought, was kinda leary about buying a mattress online, pleasantly surprised ",2021-07-11
R3LFJL9VMILSH1,the United States,Bed Frames,B00EYN1NT6,2021-07-11,4,I didn¡¯t know this," easy to assemble. guys, read the instructions so you don¡¯t have spare parts . ",2021-07-18
R3TMZCRZHHZRWY,the United States,Mattress Toppers,B07W8FVVSH,2021-07-05,5,Good, good ,2021-07-11
R3VBCHNJN43XXP,the United States,Mattresses,B012H0K93I,2021-07-13,1,Not as advertised!!, this ¡°12 in¡± mattress is only 10 in. after over 2 weeks. it is uneven and like a board. no cloud here. working on a return. ,2021-07-18
R44UTT878Q29Q,the United States,Mattresses,B08NG2PSQX,2021-06-02,4,Great mattress for a cheap price," this mattress is wonderful! and it¡¯s priced reasonably, actually compared the name brand memory foam mattresses this is a steal why pay $1500 for the exact same stuff when you can pay 400 and honestly there¡¯s very little difference. i read the reviews and some people complained that it was too firm or it smelled i had none of those problems it expanded to its full 14 inch height in about two days, i slept on it the first night and it was still a little firm but by the end of the first week it was wonderful don¡¯t pay big money for mattress brands you¡¯ve heard of this does the job for a quarter of the price ",2021-06-06
R695YFTF4ES9I,the United States,Beds,B07ZGMZPW9,2021-07-16,3,its okay, a tad thin but is a good base bed ,2021-07-19
RF8YRQGFGPTZD,the United States,Mattresses,B00Q7EV29G,2021-06-07,5,Very good product, sleep well ,2021-06-14
RNF4J74SMWQJR,the United States,Sofas & Couches,B0913GMY9Q,2021-06-04,5,The cushions were slightly lumpy," when we finally got all of the pieces to assemble this sofa, it was a bit easier to assemble than we thought. the parts came in almost a week a part. needless to say, it looks mostly as it is pictured. and the value for the comfort is definitely there! ",2021-06-06
RNFHB9Q26DT7F,the United States,Mattresses,B08F5HWN56,2021-06-06,5,THIS IS THE ONE!!!!, this matress is a life saver??¢¾? seriously so affordable and works wonders. i think i made the best decision on this one! periodt ,2021-06-08
RO0Q4966QF0PY,the United States,Sofas & Couches,B082G4WCXW,2021-07-14,5,Nice sofa!," it arrived in a very timely manner (before i moved in) and was easy enough to put together. the color is a bit lighter than i expected, but it will work. overall for the price it is a good buy and comfy. i am pleased with this purchase! ",2021-07-19
R1GGW480161ZFK,Mexico,Mattress Toppers,B01H2N2BJU,2021-06-18,5,Es muy c?modo y de buena calidad," el colch?n que ten?a ya no estaba inc?modo y me causaba dolor por la ma?ana, y con este sobrecolchon me alivio el dolor y duermo mejor. ",2021-06-21
R1YSIYM7XF3LMS,the United States,Beds,B01LXM1F0Z,2021-07-01,5,Sturdiness, i¡¯ve had for a year now and it¡¯s still i¡¯m great condition. comfortable to sleep in and not too low. fits perfectly for full size bed and has a nice sleek look ,2021-07-04
R2JK9CLJQAM5YX,the United States,Bed Frames,B07GTGVLX9,2021-06-01,5,Feels and looks sturdy, the instruction were - what a surprise! - quite easy to understand. i am not the handiest person on the planet and it still took me only about 20 minutes to assemble it alone. with the help of a second person it would have been even faster. no additional tools necessary. so far it feels and looks as sturdy as i expected it to be. so far i'm a happy customer! ,2021-06-04
R2N4ITDKKOUEWK,the United States,Beds,B07ZGMZPW9,2021-06-23,4,Dogs enjoy their beds., it is light and easy to move room to room. dogs love it! ,2021-06-28
R2S4BC030TJ4UN,the United States,Beds,B07DZWWJ92,2021-06-01,5,So pretty," absolutely love this. its an awesome color, and the look is great. it was easy to put together! ",2021-06-03
